model,dataset,rdbms,row_id,difficulty,query_split,question_split,schema_num_tables,schema_num_columns,prompt_tokens,gen_time_s,pred_success,gold_success,pred_vs_gold_match,pred_execution_time_s,gold_execution_time_s,num_table_repairs,num_column_repairs,has_repairs,valid_prediction,successful_execution
qwen,advising,mariadb,857,3,test,test,0,0,74,16.047143,False,False,False,0.01852107048034668,0.0015807151794433594,0,0,False,False,False
qwen,advising,mariadb,858,3,test,train,0,0,72,8.792926,False,False,False,0.0067751407623291016,0.0015778541564941406,0,0,False,False,False
qwen,advising,mariadb,859,3,test,test,0,0,73,4.960081,False,False,False,0.008026361465454102,0.0015659332275390625,0,0,False,False,False
qwen,advising,mariadb,860,3,test,dev,0,0,72,4.882346,False,False,False,0.014049530029296875,0.0010461807250976562,0,0,False,False,False
qwen,advising,mariadb,861,3,test,train,0,0,72,14.946108,False,False,False,0.007695674896240234,0.0010514259338378906,0,0,False,False,False
qwen,advising,mariadb,862,3,test,test,0,0,72,9.65203,False,False,False,0.012162923812866211,0.0010471343994140625,0,0,False,False,False
qwen,advising,mariadb,863,3,test,test,0,0,74,7.057279,False,False,False,0.0199434757232666,0.0013935565948486328,0,0,False,False,False
qwen,advising,mariadb,864,3,test,train,0,0,72,11.680486,False,False,False,0.009119987487792969,0.0010457038879394531,0,0,False,False,False
qwen,advising,mariadb,865,3,test,train,0,0,72,9.553424,False,False,False,0.015802383422851562,0.0015625953674316406,0,0,False,False,False
qwen,advising,mariadb,866,3,test,train,0,0,73,17.602378,False,False,False,0.007859468460083008,0.0015840530395507812,0,0,False,False,False
qwen,advising,mariadb,867,3,test,test,0,0,72,5.635362,False,False,False,0.020345687866210938,0.001573324203491211,0,0,False,False,False
qwen,advising,mariadb,868,3,test,train,0,0,72,40.957085,False,False,False,0.035924434661865234,0.0010478496551513672,0,0,False,False,False
qwen,advising,mariadb,869,4,test,train,0,0,74,21.602468,False,False,False,0.021816730499267578,0.0016667842864990234,0,0,False,False,False
qwen,advising,mariadb,870,4,test,train,0,0,76,23.027509,False,False,False,0.008866310119628906,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,871,4,test,train,0,0,76,15.128927,False,False,False,0.011856794357299805,0.001577615737915039,0,0,False,False,False
qwen,advising,mariadb,872,4,test,train,0,0,76,9.261769,False,False,False,0.03668689727783203,0.0010378360748291016,0,0,False,False,False
qwen,advising,mariadb,873,4,test,train,0,0,81,10.439564,False,False,False,0.014623403549194336,0.0015711784362792969,0,0,False,False,False
qwen,advising,mariadb,874,4,test,train,0,0,72,8.059168,False,False,False,0.007865667343139648,0.0015683174133300781,0,0,False,False,False
qwen,advising,mariadb,875,4,test,test,0,0,78,21.225316,False,False,False,0.01961970329284668,0.0015692710876464844,0,0,False,False,False
qwen,advising,mariadb,876,4,test,train,0,0,74,27.736522,False,False,False,0.007951498031616211,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,877,4,test,train,0,0,72,18.388716,False,False,False,0.007653236389160156,0.0010466575622558594,0,0,False,False,False
qwen,advising,mariadb,878,4,test,train,0,0,77,18.707614,False,False,False,0.02518177032470703,0.0010356903076171875,0,0,False,False,False
qwen,advising,mariadb,879,4,test,train,0,0,74,21.685555,False,False,False,0.019875049591064453,0.0015811920166015625,0,0,False,False,False
qwen,advising,mariadb,880,4,test,test,0,0,78,11.813933,False,False,False,0.008489370346069336,0.0015833377838134766,0,0,False,False,False
qwen,advising,mariadb,881,4,test,train,0,0,76,19.875787,False,False,False,0.03277134895324707,0.0015985965728759766,0,0,False,False,False
qwen,advising,mariadb,882,4,test,train,0,0,80,22.934583,False,False,False,0.023319005966186523,0.0015709400177001953,0,0,False,False,False
qwen,advising,mariadb,883,4,test,train,0,0,74,36.623412,False,False,False,0.01330113410949707,0.0015840530395507812,0,0,False,False,False
qwen,advising,mariadb,884,4,test,test,0,0,73,21.830299,False,False,False,0.021120786666870117,0.0015728473663330078,0,0,False,False,False
qwen,advising,mariadb,885,4,test,train,0,0,75,12.539672,False,False,False,0.011342763900756836,0.0010502338409423828,0,0,False,False,False
qwen,advising,mariadb,886,4,test,test,0,0,75,49.118558,False,False,False,0.007711172103881836,0.0015418529510498047,0,0,False,False,False
qwen,advising,mariadb,887,4,test,test,0,0,71,18.525644,False,False,False,0.015360116958618164,0.0010471343994140625,0,0,False,False,False
qwen,advising,mariadb,888,4,test,exclude,0,0,71,11.110121,False,False,False,0.0162506103515625,0.0010483264923095703,0,0,False,False,False
qwen,advising,mariadb,889,4,test,exclude,0,0,72,8.049212,False,False,False,0.008693456649780273,0.0017728805541992188,0,0,False,False,False
qwen,advising,mariadb,890,4,test,test,0,0,73,21.143456,False,False,False,0.0269162654876709,0.0015878677368164062,0,0,False,False,False
qwen,advising,mariadb,891,4,test,exclude,0,0,78,18.830416,False,False,False,0.020734071731567383,0.0018031597137451172,0,0,False,False,False
qwen,advising,mariadb,892,4,test,exclude,0,0,74,17.130632,False,False,False,0.007923603057861328,0.0010528564453125,0,0,False,False,False
qwen,advising,mariadb,893,4,test,exclude,0,0,74,18.802704,False,False,False,0.01416158676147461,0.0,0,0,False,False,False
qwen,advising,mariadb,894,4,test,exclude,0,0,75,19.047063,False,False,False,0.007640361785888672,0.0016396045684814453,0,0,False,False,False
qwen,advising,mariadb,895,4,test,train,0,0,75,11.465801,False,False,False,0.008037090301513672,0.0015974044799804688,0,0,False,False,False
qwen,advising,mariadb,896,4,test,exclude,0,0,73,24.133135,False,False,False,0.02527761459350586,0.0014865398406982422,0,0,False,False,False
qwen,advising,mariadb,897,4,test,train,0,0,73,21.783656,False,False,False,0.010093450546264648,0.0,0,0,False,False,False
qwen,advising,mariadb,898,4,test,train,0,0,72,25.32596,False,False,False,0.01384282112121582,0.001079559326171875,0,0,False,False,False
qwen,advising,mariadb,899,4,test,exclude,0,0,71,13.571276,False,False,False,0.01986098289489746,0.0015850067138671875,0,0,False,False,False
qwen,advising,mariadb,900,4,test,exclude,0,0,74,25.276779,False,False,False,0.029802799224853516,0.0010476112365722656,0,0,False,False,False
qwen,advising,mariadb,901,4,test,exclude,0,0,73,48.816394,False,False,False,0.01173710823059082,0.001573801040649414,0,0,False,False,False
qwen,advising,mariadb,902,4,test,exclude,0,0,74,49.481984,False,False,False,0.020444631576538086,0.0015799999237060547,0,0,False,False,False
qwen,advising,mariadb,903,4,test,exclude,0,0,73,19.242392,False,False,False,0.020102500915527344,0.001577615737915039,0,0,False,False,False
qwen,advising,mariadb,904,4,test,exclude,0,0,73,16.936303,False,False,False,0.03613138198852539,0.0015745162963867188,0,0,False,False,False
qwen,advising,mariadb,905,4,test,train,0,0,72,18.895062,False,False,False,0.010010004043579102,0.0013630390167236328,0,0,False,False,False
qwen,advising,mariadb,906,4,test,exclude,0,0,76,8.155763,False,False,False,0.03528881072998047,0.0015730857849121094,0,0,False,False,False
qwen,advising,mariadb,907,4,test,train,0,0,72,16.421639,False,False,False,0.02097797393798828,0.0010590553283691406,0,0,False,False,False
qwen,advising,mariadb,908,4,test,exclude,0,0,72,17.288493,False,False,False,0.031014680862426758,0.0015673637390136719,0,0,False,False,False
qwen,advising,mariadb,909,4,test,exclude,0,0,72,21.927635,False,False,False,0.026305198669433594,0.005023002624511719,0,0,False,False,False
qwen,advising,mariadb,910,4,test,test,0,0,73,21.864343,False,False,False,0.03054523468017578,0.0015842914581298828,0,0,False,False,False
qwen,advising,mariadb,911,4,test,exclude,0,0,71,18.053583,False,False,False,0.027122974395751953,0.0015673637390136719,0,0,False,False,False
qwen,advising,mariadb,912,4,test,exclude,0,0,76,16.014413,False,False,False,0.015256881713867188,0.0015718936920166016,0,0,False,False,False
qwen,advising,mariadb,913,4,test,exclude,0,0,75,15.083862,False,False,False,0.0074574947357177734,0.002131938934326172,0,0,False,False,False
qwen,advising,mariadb,914,4,test,train,0,0,74,24.589611,False,False,False,0.017627477645874023,0.0017681121826171875,0,0,False,False,False
qwen,advising,mariadb,915,4,test,train,0,0,73,21.542959,False,False,False,0.026862382888793945,0.0010464191436767578,0,0,False,False,False
qwen,advising,mariadb,916,4,test,exclude,0,0,73,15.29206,False,False,False,0.032601118087768555,0.0017292499542236328,0,0,False,False,False
qwen,advising,mariadb,917,4,test,exclude,0,0,74,49.29788,False,False,False,0.01008915901184082,0.0,0,0,False,False,False
qwen,advising,mariadb,918,4,test,train,0,0,75,26.788214,False,False,False,0.025556087493896484,0.001573801040649414,0,0,False,False,False
qwen,advising,mariadb,919,4,test,dev,0,0,73,15.626397,False,False,False,0.011168479919433594,0.001567840576171875,0,0,False,False,False
qwen,advising,mariadb,920,4,test,exclude,0,0,75,13.990946,False,False,False,0.025603055953979492,0.0010514259338378906,0,0,False,False,False
qwen,advising,mariadb,921,4,test,train,0,0,77,24.912152,False,False,False,0.027132749557495117,0.0012798309326171875,0,0,False,False,False
qwen,advising,mariadb,922,4,test,train,0,0,75,21.094701,False,False,False,0.0370030403137207,0.0010488033294677734,0,0,False,False,False
qwen,advising,mariadb,923,4,test,exclude,0,0,74,20.872479,False,False,False,0.008584976196289062,0.002130746841430664,0,0,False,False,False
qwen,advising,mariadb,924,4,test,exclude,0,0,72,19.61194,False,False,False,0.007010221481323242,0.0033860206604003906,0,0,False,False,False
qwen,advising,mariadb,925,4,test,exclude,0,0,70,20.781684,False,False,False,0.02149367332458496,0.0015761852264404297,0,0,False,False,False
qwen,advising,mariadb,926,4,test,exclude,0,0,73,18.254757,False,False,False,0.007029533386230469,0.0013608932495117188,0,0,False,False,False
qwen,advising,mariadb,927,4,test,train,0,0,72,14.136792,False,False,False,0.036313533782958984,0.0010476112365722656,0,0,False,False,False
qwen,advising,mariadb,928,4,test,exclude,0,0,71,21.265003,False,False,False,0.010056734085083008,0.0,0,0,False,False,False
qwen,advising,mariadb,929,4,test,train,0,0,75,25.183362,False,False,False,0.007056236267089844,0.0,0,0,False,False,False
qwen,advising,mariadb,930,4,test,train,0,0,73,11.875929,False,False,False,0.007086515426635742,0.0015795230865478516,0,0,False,False,False
qwen,advising,mariadb,931,4,test,train,0,0,72,11.824724,False,False,False,0.02302694320678711,0.0010616779327392578,0,0,False,False,False
qwen,advising,mariadb,932,4,test,exclude,0,0,70,22.992453,False,False,False,0.02034282684326172,0.0010459423065185547,0,0,False,False,False
qwen,advising,mariadb,933,4,test,exclude,0,0,72,20.068007,False,False,False,0.014304637908935547,0.0010399818420410156,0,0,False,False,False
qwen,advising,mariadb,934,4,test,exclude,0,0,72,21.032823,False,False,False,0.035829782485961914,0.0015709400177001953,0,0,False,False,False
qwen,advising,mariadb,935,4,test,train,0,0,73,18.729412,False,False,False,0.019850969314575195,0.0010573863983154297,0,0,False,False,False
qwen,advising,mariadb,936,4,test,exclude,0,0,72,26.671097,False,False,False,0.008519649505615234,0.0015826225280761719,0,0,False,False,False
qwen,advising,mariadb,937,4,test,train,0,0,72,17.674547,False,False,False,0.006810665130615234,0.0015735626220703125,0,0,False,False,False
qwen,advising,mariadb,938,4,test,exclude,0,0,71,19.19297,False,False,False,0.03657984733581543,0.0015735626220703125,0,0,False,False,False
qwen,advising,mariadb,939,4,test,exclude,0,0,73,17.257172,False,False,False,0.006814241409301758,0.0010483264923095703,0,0,False,False,False
qwen,advising,mariadb,940,4,test,exclude,0,0,71,16.400879,False,False,False,0.00682377815246582,0.0013017654418945312,0,0,False,False,False
qwen,advising,mariadb,941,4,test,train,0,0,71,19.060158,False,False,False,0.010874271392822266,0.0015692710876464844,0,0,False,False,False
qwen,advising,mariadb,942,4,test,exclude,0,0,73,40.101607,False,False,False,0.008687734603881836,0.0015730857849121094,0,0,False,False,False
qwen,advising,mariadb,943,4,test,train,0,0,70,17.276139,False,False,False,0.020679950714111328,0.001577615737915039,0,0,False,False,False
qwen,advising,mariadb,944,4,test,exclude,0,0,72,19.662904,False,False,False,0.0101318359375,0.0025064945220947266,0,0,False,False,False
qwen,advising,mariadb,945,4,test,exclude,0,0,71,19.364783,False,False,False,0.019980192184448242,0.0015742778778076172,0,0,False,False,False
qwen,advising,mariadb,946,4,test,exclude,0,0,73,12.317717,False,False,False,0.006940126419067383,0.0015997886657714844,0,0,False,False,False
qwen,advising,mariadb,947,4,test,train,0,0,73,9.294401,False,False,False,0.01995110511779785,0.0015842914581298828,0,0,False,False,False
qwen,advising,mariadb,948,4,test,train,0,0,73,18.206151,False,False,False,0.018811464309692383,0.0010526180267333984,0,0,False,False,False
qwen,advising,mariadb,949,4,test,train,0,0,70,24.106725,False,False,False,0.03171038627624512,0.0015716552734375,0,0,False,False,False
qwen,advising,mariadb,950,4,test,exclude,0,0,72,19.710443,False,False,False,0.03688168525695801,0.0015702247619628906,0,0,False,False,False
qwen,advising,mariadb,951,4,test,exclude,0,0,71,17.478045,False,False,False,0.00862741470336914,0.0015981197357177734,0,0,False,False,False
qwen,advising,mariadb,952,4,test,exclude,0,0,70,17.166696,False,False,False,0.02582097053527832,0.0010712146759033203,0,0,False,False,False
qwen,advising,mariadb,953,4,test,exclude,0,0,70,17.817817,False,False,False,0.0220487117767334,0.002108335494995117,0,0,False,False,False
qwen,advising,mariadb,954,4,test,exclude,0,0,71,17.593968,False,False,False,0.008784770965576172,0.0015671253204345703,0,0,False,False,False
qwen,advising,mariadb,955,4,test,train,0,0,74,20.764264,False,False,False,0.026566267013549805,0.0010461807250976562,0,0,False,False,False
qwen,advising,mariadb,956,4,test,train,0,0,78,18.653654,False,False,False,0.00896596908569336,0.0015778541564941406,0,0,False,False,False
qwen,advising,mariadb,957,4,test,dev,0,0,76,25.555776,False,False,False,0.011616230010986328,0.0015666484832763672,0,0,False,False,False
qwen,advising,mariadb,958,4,test,train,0,0,77,46.983331,False,False,False,0.010525941848754883,0.005539417266845703,0,0,False,False,False
qwen,advising,mariadb,959,4,test,train,0,0,78,29.530171,False,False,False,0.007512569427490234,0.001055002212524414,0,0,False,False,False
qwen,advising,mariadb,960,4,test,train,0,0,77,48.736301,False,False,False,0.0257260799407959,0.0010750293731689453,0,0,False,False,False
qwen,advising,mariadb,961,4,test,train,0,0,79,20.197298,False,False,False,0.00858616828918457,0.0015571117401123047,0,0,False,False,False
qwen,advising,mariadb,962,4,test,train,0,0,74,20.509856,False,False,False,0.02587294578552246,0.0010378360748291016,0,0,False,False,False
qwen,advising,mariadb,963,4,test,test,0,0,75,23.515694,False,False,False,0.036038875579833984,0.0010514259338378906,0,0,False,False,False
qwen,advising,mariadb,964,4,test,train,0,0,74,28.258844,False,False,False,0.03172159194946289,0.0010516643524169922,0,0,False,False,False
qwen,advising,mariadb,965,4,test,train,0,0,77,10.714713,False,False,False,0.03679394721984863,0.0010485649108886719,0,0,False,False,False
qwen,advising,mariadb,966,4,test,test,0,0,78,23.577075,False,False,False,0.008498430252075195,0.0015957355499267578,0,0,False,False,False
qwen,advising,mariadb,967,4,test,train,0,0,77,24.135029,False,False,False,0.012866497039794922,0.0014901161193847656,0,0,False,False,False
qwen,advising,mariadb,968,4,test,train,0,0,78,23.581896,False,False,False,0.013131380081176758,0.0015723705291748047,0,0,False,False,False
qwen,advising,mariadb,969,4,test,train,0,0,75,19.655518,False,False,False,0.012909889221191406,0.001054525375366211,0,0,False,False,False
qwen,advising,mariadb,970,4,test,train,0,0,78,28.227958,False,False,False,0.010025978088378906,0.0,0,0,False,False,False
qwen,advising,mariadb,971,4,test,train,0,0,76,22.368372,False,False,False,0.02074289321899414,0.0015528202056884766,0,0,False,False,False
qwen,advising,mariadb,972,4,train,test,0,0,77,19.066774,False,False,False,0.03636622428894043,0.0015730857849121094,0,0,False,False,False
qwen,advising,mariadb,973,4,train,train,0,0,80,24.172888,False,False,False,0.010850667953491211,0.0015840530395507812,0,0,False,False,False
qwen,advising,mariadb,974,4,train,train,0,0,80,8.389105,False,False,False,0.0069980621337890625,0.001047372817993164,0,0,False,False,False
qwen,advising,mariadb,975,4,train,test,0,0,80,17.716639,False,False,False,0.007567405700683594,0.0010437965393066406,0,0,False,False,False
qwen,advising,mariadb,976,4,train,train,0,0,92,36.7042,False,False,False,0.020854473114013672,0.0015676021575927734,0,0,False,False,False
qwen,advising,mariadb,977,4,train,dev,0,0,76,18.188596,False,False,False,0.007365703582763672,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,978,4,train,test,0,0,79,20.186238,False,False,False,0.036099910736083984,0.00104522705078125,0,0,False,False,False
qwen,advising,mariadb,979,4,train,train,0,0,78,7.500145,False,False,False,0.013476848602294922,0.0015676021575927734,0,0,False,False,False
qwen,advising,mariadb,980,4,train,train,0,0,78,11.215664,False,False,False,0.015465736389160156,0.0015892982482910156,0,0,False,False,False
qwen,advising,mariadb,981,4,train,train,0,0,74,9.771625,False,False,False,0.03628253936767578,0.0010464191436767578,0,0,False,False,False
qwen,advising,mariadb,982,4,train,train,0,0,74,16.565281,False,False,False,0.02601909637451172,0.0015783309936523438,0,0,False,False,False
qwen,advising,mariadb,983,4,train,train,0,0,82,13.527532,False,False,False,0.013933420181274414,0.001600503921508789,0,0,False,False,False
qwen,advising,mariadb,984,4,train,train,0,0,74,7.158404,False,False,False,0.019837379455566406,0.0010459423065185547,0,0,False,False,False
qwen,advising,mariadb,985,4,train,train,0,0,74,7.076036,False,False,False,0.010090351104736328,0.005507707595825195,0,0,False,False,False
qwen,advising,mariadb,986,4,train,test,0,0,81,29.865601,False,False,False,0.036037445068359375,0.0015823841094970703,0,0,False,False,False
qwen,advising,mariadb,987,4,train,test,0,0,80,18.157959,False,False,False,0.019809246063232422,0.0015780925750732422,0,0,False,False,False
qwen,advising,mariadb,988,4,train,test,0,0,85,15.854568,False,False,False,0.020445585250854492,0.0010471343994140625,0,0,False,False,False
qwen,advising,mariadb,989,4,train,test,0,0,70,16.389321,False,False,False,0.0070073604583740234,0.0009999275207519531,0,0,False,False,False
qwen,advising,mariadb,990,4,train,exclude,0,0,79,19.420397,False,False,False,0.0055425167083740234,0.0,0,0,False,False,False
qwen,advising,mariadb,991,4,train,exclude,0,0,73,30.734254,False,False,False,0.007311105728149414,0.0010557174682617188,0,0,False,False,False
qwen,advising,mariadb,992,4,train,test,0,0,73,14.864552,False,False,False,0.008180856704711914,0.001188516616821289,0,0,False,False,False
qwen,advising,mariadb,993,4,train,train,0,0,77,8.90686,False,False,False,0.02405238151550293,0.0015709400177001953,0,0,False,False,False
qwen,advising,mariadb,994,4,train,exclude,0,0,78,17.96096,False,False,False,0.006942272186279297,0.0016329288482666016,0,0,False,False,False
qwen,advising,mariadb,995,4,train,exclude,0,0,80,18.597584,False,False,False,0.014835357666015625,0.0015840530395507812,0,0,False,False,False
qwen,advising,mariadb,996,4,train,train,0,0,77,40.006916,False,False,False,0.02541828155517578,0.0015690326690673828,0,0,False,False,False
qwen,advising,mariadb,997,4,train,exclude,0,0,74,30.593252,False,False,False,0.025634288787841797,0.0015709400177001953,0,0,False,False,False
qwen,advising,mariadb,998,4,train,exclude,0,0,78,18.606205,False,False,False,0.026577472686767578,0.0010514259338378906,0,0,False,False,False
qwen,advising,mariadb,999,4,train,exclude,0,0,76,15.769618,False,False,False,0.008014678955078125,0.0014376640319824219,0,0,False,False,False
qwen,advising,mariadb,1000,4,train,exclude,0,0,72,15.95363,False,False,False,0.036458492279052734,0.00104522705078125,0,0,False,False,False
qwen,advising,mariadb,1001,4,train,exclude,0,0,76,30.789675,False,False,False,0.006772518157958984,0.001566171646118164,0,0,False,False,False
qwen,advising,mariadb,1002,4,train,exclude,0,0,75,19.962839,False,False,False,0.010116100311279297,0.0,0,0,False,False,False
qwen,advising,mariadb,1003,4,train,train,0,0,74,26.221254,False,False,False,0.007990837097167969,0.0011141300201416016,0,0,False,False,False
qwen,advising,mariadb,1004,4,train,train,0,0,75,17.197698,False,False,False,0.026523828506469727,0.0015673637390136719,0,0,False,False,False
qwen,advising,mariadb,1005,4,train,train,0,0,74,19.833042,False,False,False,0.007304191589355469,0.0010552406311035156,0,0,False,False,False
qwen,advising,mariadb,1006,4,train,exclude,0,0,75,18.514011,False,False,False,0.015718698501586914,0.0021445751190185547,0,0,False,False,False
qwen,advising,mariadb,1007,4,train,train,0,0,82,28.338997,False,False,False,0.008775949478149414,0.0010440349578857422,0,0,False,False,False
qwen,advising,mariadb,1008,4,train,train,0,0,78,19.139734,False,False,False,0.020759105682373047,0.0015780925750732422,0,0,False,False,False
qwen,advising,mariadb,1009,4,train,exclude,0,0,75,20.607589,False,False,False,0.02538013458251953,0.0010535717010498047,0,0,False,False,False
qwen,advising,mariadb,1010,4,train,train,0,0,78,15.035313,False,False,False,0.0,0.0,0,0,False,False,False
qwen,advising,mariadb,1011,4,train,test,0,0,75,17.233383,False,False,False,0.01917290687561035,0.0015747547149658203,0,0,False,False,False
qwen,advising,mariadb,1012,4,train,exclude,0,0,76,26.839111,False,False,False,0.008699178695678711,0.0015714168548583984,0,0,False,False,False
qwen,advising,mariadb,1013,4,train,train,0,0,76,40.998645,False,False,False,0.030809879302978516,0.0015709400177001953,0,0,False,False,False
qwen,advising,mariadb,1014,4,train,exclude,0,0,73,18.882678,False,False,False,0.00839853286743164,0.0010466575622558594,0,0,False,False,False
qwen,advising,mariadb,1015,4,train,train,0,0,78,17.037,False,False,False,0.007949352264404297,0.0015912055969238281,0,0,False,False,False
qwen,advising,mariadb,1016,4,train,exclude,0,0,78,33.233039,False,False,False,0.026519060134887695,0.0015697479248046875,0,0,False,False,False
qwen,advising,mariadb,1017,4,train,dev,0,0,79,18.498359,False,False,False,0.020326614379882812,0.0010454654693603516,0,0,False,False,False
qwen,advising,mariadb,1018,4,train,train,0,0,77,16.096741,False,False,False,0.020091772079467773,0.001062631607055664,0,0,False,False,False
qwen,advising,mariadb,1019,4,train,exclude,0,0,73,17.23177,False,False,False,0.007993459701538086,0.0017099380493164062,0,0,False,False,False
qwen,advising,mariadb,1020,4,train,exclude,0,0,72,16.330064,False,False,False,0.020039796829223633,0.0010530948638916016,0,0,False,False,False
qwen,advising,mariadb,1021,4,train,exclude,0,0,72,14.751644,False,False,False,0.00850987434387207,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,1022,4,train,exclude,0,0,71,17.429182,False,False,False,0.010076761245727539,0.0,0,0,False,False,False
qwen,advising,mariadb,1023,4,train,train,0,0,76,27.131657,False,False,False,0.0259246826171875,0.0015676021575927734,0,0,False,False,False
qwen,advising,mariadb,1024,4,train,dev,0,0,72,20.779458,False,False,False,0.025284767150878906,0.0010516643524169922,0,0,False,False,False
qwen,advising,mariadb,1025,4,train,test,0,0,74,17.479271,False,False,False,0.006830692291259766,0.0010459423065185547,0,0,False,False,False
qwen,advising,mariadb,1026,4,train,exclude,0,0,72,17.352515,False,False,False,0.0072650909423828125,0.0010540485382080078,0,0,False,False,False
qwen,advising,mariadb,1027,4,train,train,0,0,72,32.672463,False,False,False,0.010092973709106445,0.0,0,0,False,False,False
qwen,advising,mariadb,1028,4,train,exclude,0,0,75,18.467128,False,False,False,0.020008563995361328,0.001569986343383789,0,0,False,False,False
qwen,advising,mariadb,1029,4,train,test,0,0,72,22.971153,False,False,False,0.0,0.0,0,0,False,False,False
qwen,advising,mariadb,1030,4,train,exclude,0,0,73,8.168429,False,False,False,0.014695405960083008,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,1031,4,train,exclude,0,0,73,49.143939,False,False,False,0.02463531494140625,0.0010399818420410156,0,0,False,False,False
qwen,advising,mariadb,1032,4,train,test,0,0,74,17.99495,False,False,False,0.017781972885131836,0.0015904903411865234,0,0,False,False,False
qwen,advising,mariadb,1033,4,train,test,0,0,76,19.344515,False,False,False,0.03667640686035156,0.001567840576171875,0,0,False,False,False
qwen,advising,mariadb,1034,4,train,exclude,0,0,76,18.076918,False,False,False,0.008023738861083984,0.001575469970703125,0,0,False,False,False
qwen,advising,mariadb,1035,4,train,train,0,0,75,20.060811,False,False,False,0.011046171188354492,0.0,0,0,False,False,False
qwen,advising,mariadb,1036,4,train,exclude,0,0,73,16.918489,False,False,False,0.008361577987670898,0.0010521411895751953,0,0,False,False,False
qwen,advising,mariadb,1037,4,train,train,0,0,71,19.252182,False,False,False,0.018788814544677734,0.0011119842529296875,0,0,False,False,False
qwen,advising,mariadb,1038,4,train,train,0,0,70,14.697843,False,False,False,0.0367276668548584,0.0010476112365722656,0,0,False,False,False
qwen,advising,mariadb,1039,4,train,train,0,0,73,16.155655,False,False,False,0.007398366928100586,0.0015783309936523438,0,0,False,False,False
qwen,advising,mariadb,1040,4,train,train,0,0,76,13.611428,False,False,False,0.026400089263916016,0.0015599727630615234,0,0,False,False,False
qwen,advising,mariadb,1041,4,train,train,0,0,79,30.097812,False,False,False,0.01706552505493164,0.0010523796081542969,0,0,False,False,False
qwen,advising,mariadb,1042,4,train,train,0,0,75,13.818748,False,False,False,0.021146535873413086,0.0010600090026855469,0,0,False,False,False
qwen,advising,mariadb,1043,4,train,train,0,0,79,26.512021,False,False,False,0.007999181747436523,0.00099945068359375,0,0,False,False,False
qwen,advising,mariadb,1044,4,train,train,0,0,80,25.62437,False,False,False,0.0071697235107421875,0.0014379024505615234,0,0,False,False,False
qwen,advising,mariadb,1045,4,train,train,0,0,80,26.260011,False,False,False,0.011798858642578125,0.0015785694122314453,0,0,False,False,False
qwen,advising,mariadb,1046,4,train,train,0,0,82,20.709948,False,False,False,0.01322484016418457,0.0015759468078613281,0,0,False,False,False
qwen,advising,mariadb,1047,4,train,train,0,0,80,19.434437,False,False,False,0.03655695915222168,0.0013689994812011719,0,0,False,False,False
qwen,advising,mariadb,1048,4,train,train,0,0,79,19.136772,False,False,False,0.010445117950439453,0.0015947818756103516,0,0,False,False,False
qwen,advising,mariadb,1049,4,train,train,0,0,80,16.583268,False,False,False,0.024399995803833008,0.0015769004821777344,0,0,False,False,False
qwen,advising,mariadb,1050,4,train,train,0,0,78,16.274836,False,False,False,0.01487421989440918,0.0010497570037841797,0,0,False,False,False
qwen,advising,mariadb,1051,4,train,train,0,0,78,12.094105,False,False,False,0.007342815399169922,0.0010509490966796875,0,0,False,False,False
qwen,advising,mariadb,1052,4,train,train,0,0,75,20.604836,False,False,False,0.03589582443237305,0.001046895980834961,0,0,False,False,False
qwen,advising,mariadb,1053,4,train,train,0,0,79,21.961926,False,False,False,0.0,0.0,0,0,False,False,False
qwen,advising,mariadb,1054,4,train,train,0,0,77,20.997015,False,False,False,0.017765045166015625,0.0016231536865234375,0,0,False,False,False
qwen,advising,mariadb,1055,4,train,train,0,0,76,20.619591,False,False,False,0.010072469711303711,0.00750422477722168,0,0,False,False,False
qwen,advising,mariadb,1056,4,train,train,0,0,79,12.221702,False,False,False,0.0078887939453125,0.0015621185302734375,0,0,False,False,False
qwen,advising,mariadb,1057,4,train,train,0,0,76,20.614339,False,False,False,0.0077817440032958984,0.0017275810241699219,0,0,False,False,False
qwen,advising,mariadb,1058,4,train,train,0,0,76,20.71962,False,False,False,0.009488344192504883,0.0015408992767333984,0,0,False,False,False
qwen,advising,mariadb,1059,4,train,train,0,0,80,9.322238,False,False,False,0.011948823928833008,0.0015833377838134766,0,0,False,False,False
qwen,advising,mariadb,1060,4,train,train,0,0,78,20.972611,False,False,False,0.029049396514892578,0.0015735626220703125,0,0,False,False,False
qwen,advising,mariadb,1061,4,train,test,0,0,75,18.896766,False,False,False,0.007528066635131836,0.0015680789947509766,0,0,False,False,False
qwen,advising,mariadb,1062,4,train,train,0,0,76,13.509389,False,False,False,0.008374214172363281,0.001556396484375,0,0,False,False,False
qwen,advising,mariadb,1063,4,train,train,0,0,75,6.438369,False,False,False,0.020560264587402344,0.0014996528625488281,0,0,False,False,False
qwen,advising,mariadb,1064,4,train,train,0,0,75,20.556944,False,False,False,0.02389240264892578,0.0015690326690673828,0,0,False,False,False
